CHR2	11500000	11600000	13.975
CHR2	11600000	11700000	8.183
CHR2	11700000	11800000	0
CHR2	11800000	11900000	0
CHR2	11900000	12000000	0.402
CHR2	12000000	12100000	10.773
CHR2	12100000	12200000	2.601
CHR2	12200000	12300000	2.502
CHR2	12300000	12400000	3.507
CHR2	12400000	12500000	6.213
CHR2	12500000	12600000	0
CHR2	12600000	12700000	0
CHR2	12700000	12800000	0.411
CHR2	12800000	12900000	0
CHR2	12900000	13000000	0
CHR2	13000000	13100000	0
CHR2	13100000	13200000	6.873
CHR2	13200000	13300000	0.621
CHR2	13300000	13400000	1.464
CHR2	13400000	13500000	0
CHR2	13500000	13600000	0.996
CHR2	13600000	13700000	6.567
CHR2	13700000	13800000	9.06
CHR2	13800000	13900000	5.811
CHR2	13900000	14000000	19.182
CHR2	14000000	14100000	14.868
CHR2	14100000	14200000	20.211
CHR2	14200000	14300000	0.366
CHR2	14300000	14400000	0.912
CHR2	14400000	14500000	7.971
CHR2	14500000	14600000	8.838
CHR2	14600000	14700000	0
CHR2	14700000	14800000	0.087
CHR2	14800000	14900000	0.723
CHR2	14900000	15000000	0.651
CHR2	15000000	15100000	1.485
CHR2	15100000	15200000	0.822
CHR2	15200000	15300000	7.721
CHR2	15300000	15400000	0.91
CHR2	15400000	15500000	0
CHR2	15500000	15600000	2.001
CHR2	15600000	15700000	12.648
CHR2	15700000	15800000	8.852
CHR2	15800000	15900000	6.166
CHR2	15900000	16000000	11.1
CHR2	16000000	16100000	6.349
CHR2	16100000	16200000	7.033
CHR2	16200000	16300000	0.379
CHR2	16300000	16400000	0
CHR2	16400000	16500000	29.409
CHR2	16500000	16600000	14.713
CHR2	16600000	16700000	30.821
CHR2	16700000	16800000	0
CHR2	16800000	16900000	3.854
CHR2	16900000	17000000	27.424
CHR2	17000000	17100000	26.508
CHR2	17100000	17200000	4.773
CHR2	17200000	17300000	6.774
CHR2	17300000	17400000	2.311
CHR2	17400000	17500000	0.896
CHR2	17500000	17600000	0
CHR2	17600000	17700000	0
CHR2	17700000	17800000	0
CHR2	17800000	17900000	0.9
CHR2	17900000	18000000	0
CHR2	18000000	18100000	0.813
CHR2	18100000	18200000	0
CHR2	18200000	18300000	0.435
CHR2	18300000	18400000	0
CHR2	18400000	18500000	2.076
CHR2	18500000	18600000	1.422
CHR2	18600000	18700000	1.035
CHR2	18700000	18800000	0.432
CHR2	18800000	18900000	1.374
CHR2	18900000	19000000	1.404
CHR2	19000000	19100000	0.663
CHR2	19100000	19200000	0.519
CHR2	19200000	19300000	2.286
CHR2	19300000	19400000	4.557
CHR2	19400000	19500000	0.84
CHR2	19500000	19600000	1.344
CHR2	19600000	19700000	0
CHR2	19700000	19800000	0.96
CHR2	19800000	19900000	0.699
CHR2	19900000	20000000	0.948
CHR2	20000000	20100000	0
CHR2	20100000	20200000	0
CHR2	20200000	20300000	0.645
CHR2	20300000	20400000	0.348
CHR2	20400000	20500000	0.237
CHR2	20500000	20600000	0
CHR2	20600000	20700000	0.543
CHR2	20700000	20800000	0
CHR2	20800000	20900000	0
CHR2	20900000	21000000	0
CHR2	21000000	21100000	0.918
CHR2	21100000	21200000	0.695
CHR2	21200000	21300000	1.732
CHR2	21300000	21400000	0
CHR2	21400000	21500000	0.819
CHR2	21500000	21600000	1.389
CHR2	21600000	21700000	0.777
CHR2	21700000	21800000	0
CHR2	21800000	21900000	0.702
CHR2	21900000	22000000	0
CHR2	22000000	22100000	0
CHR2	22100000	22200000	0
CHR2	22200000	22300000	0
CHR2	22300000	22400000	0
CHR2	22400000	22500000	0
CHR2	22500000	22600000	0
CHR2	22600000	22700000	0
CHR2	22700000	22800000	0
CHR2	22800000	22900000	0
CHR2	22900000	23000000	0
CHR2	23000000	23100000	0
CHR2	23100000	23200000	0
CHR2	23200000	23300000	1.716
CHR2	23300000	23400000	0
CHR2	23400000	23500000	0
CHR2	23500000	23600000	0
CHR2	23600000	23700000	0
CHR2	23700000	23800000	0
CHR2	23800000	23900000	0
CHR2	23900000	24000000	0
CHR2	24000000	24100000	0
CHR2	24100000	24200000	0
CHR2	24200000	24300000	0
CHR2	24300000	24400000	0
CHR2	24400000	24500000	0
CHR2	24500000	24600000	0
CHR2	24600000	24700000	0
CHR2	24700000	24800000	0
CHR2	24800000	24900000	0
CHR2	24900000	25000000	0
CHR2	25000000	25100000	0
CHR2	25100000	25200000	0
CHR2	25200000	25300000	0
CHR2	25300000	25400000	0
CHR2	25400000	25500000	0
CHR2	25500000	25600000	0
CHR2	25600000	25700000	0
CHR2	25700000	25800000	0
CHR2	25800000	25900000	0
CHR2	25900000	26000000	0
CHR2	26000000	26100000	0
CHR2	26100000	26200000	0
CHR2	26200000	26300000	0
CHR2	26300000	26400000	0
CHR2	26400000	26500000	0
CHR2	26500000	26600000	0
CHR2	26600000	26700000	0
CHR2	26700000	26800000	0
CHR2	26800000	26900000	0
CHR2	26900000	27000000	0
CHR2	27000000	27100000	0
CHR2	27100000	27200000	0
CHR2	27200000	27300000	0
CHR2	27300000	27400000	0
CHR2	27400000	27500000	0
CHR2	27500000	27600000	0
CHR2	27600000	27700000	0
CHR2	27700000	27800000	0
CHR2	27800000	27900000	0
CHR2	27900000	28000000	0
CHR2	28000000	28100000	0
CHR2	28100000	28200000	0
CHR2	28200000	28300000	0
CHR2	28300000	28400000	0
CHR2	28400000	28500000	0
CHR2	28500000	28600000	0
CHR2	28600000	28700000	0
CHR2	28700000	28800000	0
CHR2	28800000	28900000	1.92
CHR2	28900000	29000000	0
CHR2	29000000	29100000	0
CHR2	29100000	29200000	0.597
CHR2	29200000	29300000	0.465
CHR2	29300000	29400000	0
CHR2	29400000	29500000	0.462
CHR2	29500000	29600000	0.627
CHR2	29600000	29700000	0
CHR2	29700000	29800000	2.538
CHR2	29800000	29900000	1.806
CHR2	29900000	30000000	7.017
CHR2	30000000	30100000	2.838
CHR2	30100000	30200000	9.541
CHR2	30200000	30300000	7.634
CHR2	30300000	30400000	7.914
CHR2	30400000	30500000	2.766
CHR2	30500000	30600000	1.14
CHR2	30600000	30700000	30.771
CHR2	30700000	30800000	0.996
CHR2	30800000	30900000	0.312
CHR2	30900000	31000000	0
CHR2	31000000	31100000	0.978
CHR2	31100000	31200000	8.89
CHR2	31200000	31300000	12.845
CHR2	31300000	31400000	27.353
CHR2	31400000	31500000	13.965
CHR2	31500000	31600000	4.984
CHR2	31600000	31700000	0
CHR2	31700000	31800000	10.83
CHR2	31800000	31900000	10.211
CHR2	31900000	32000000	7.963
CHR2	32000000	32100000	0.18
CHR2	32100000	32200000	3.042
CHR2	32200000	32300000	0
CHR2	32300000	32400000	0.207
CHR2	32400000	32500000	0
CHR2	32500000	32600000	14.922
CHR2	32600000	32700000	1.467
CHR2	32700000	32800000	14.316
CHR2	32800000	32900000	2.795
CHR2	32900000	33000000	0.52
CHR2	33000000	33100000	0
CHR2	33100000	33200000	2.373
CHR2	33200000	33300000	0
CHR2	33300000	33400000	7.428
CHR2	33400000	33500000	0.139
CHR2	33500000	33600000	3.957
CHR2	33600000	33700000	4.94
CHR2	33700000	33800000	7.901
